During the campaign, the WSPU described its own bombing and arson attacks as terrorism, with suffragettes declaring themselves to be 'terrorists' in 1913.[117][118] Christabel Pankhurst also increasingly used the word "terrorism" to describe the WSPU's actions during the campaign, and stated that the WSPU's greater 'rebellion' was a form of terrorism.[90] Emmeline Pankhurst stated that the suffragettes committed violent acts because they wanted to "terrorise the British public".[2] The WSPU also reported each of its attacks in its newspaper The Suffragette under the headline "Reign of Terror".[19][8] The authorities talked of arson and bomb attacks as terrorism,[118] and contemporary newspapers in the UK[119] and in the United States[120] also made use of the term "Suffragette Terrorism" to report on WSPU attacks.	Durant la campanya, la WSPU va descriure els seus propis atacs de bombardeig i incendis com a terrorisme, amb sufragistes declarant-se "terroristes" el 1913. [1] [118] Christabel Pankhurst també va utilitzar cada vegada més la paraula "terrorisme" per descriure les accions de la WSPU durant la campanya i va afirmar que la "rebel·lió" més gran de la WSPU era una forma de terrorisme. [90] Emmeline Pankhurst va afirmar que les sufragistes van cometre actes violents perquè volien "terroritzar el públic britànic".	1	gpl-3	wikimedia
One instance of this was after the bombing attack on David Lloyd George's house in February 1913, when the Pall Mall Gazette reported the attack under the specific headline of "Suffragette Terrorism".[23]	[2] La WSPU també va informar de cadascun dels seus atacs al seu diari The Suffragette sota el titular "Reign of Terror". [2] [8] Les autoritats van parlar d'atacs incendiaris i de bomba com a terrorisme, [118] i els diaris contemporanis del Regne Unit [3] i dels Estats Units [4] també van fer servir el terme "Terrorisme sufragista" per informar sobre Atacs WSPU. Un exemple d'això va ser després de l'atac amb bombes a la casa de David Lloyd George el febrer de 1913, quan la Pall Mall Gazette va informar de l'atac sota el títol específic de "Terrorisme sufragista".	1	gpl-3	wikimedia
The bombing and arson campaign has seen classification as a single-issue terrorism campaign by academics,[121][122][123] and is classified as such in The Oxford Handbook of Terrorism.[124] Many historians have also asserted that the campaign contained terrorist acts.	La campanya de bombardejos i incendis ha vist la classificació com a campanya de terrorisme d' un sol tema per part dels acadèmics, [121] [1] [2] i està classificada com a tal a l'Oxford Handbook of Terrorism . [3] Molts historiadors també han afirmat que la campanya contenia actes terroristes.	1	gpl-3	wikimedia
Rachel Monaghan published three articles in 1997, 2000 and 2007 in terrorism-themed academic journals in which she argued that the campaign can be described as one that was terrorist in nature.[125][121][126] In 2005, historian C. J. Bearman published a study on the bombing and arson campaign in which he asserted: "The intention of the campaign was certainly terrorist in terms of the word's definition, which according to the Concise Oxford Dictionary (1990 edition) is 'a person who uses or favours violent and intimidating methods of coercing a government or community'.	Rachel Monaghan va publicar tres articles el 1997, el 2000 i el 2007 en revistes acadèmiques de temàtica terrorista en què argumentava que la campanya es pot descriure com una de caràcter terrorista. [125] [121] [4] El 2005, l'historiador CJ Bearman va publicar un estudi sobre la campanya de bombardejos i incendis en què afirmava: "La intenció de la campanya era certament terrorista en termes de la definició de la paraula, que segons el Concís Oxford Dictionary (edició de 1990) és "una persona que utilitza o afavoreix mètodes violents i intimidatoris per obligar a un govern o comunitat".	1	gpl-3	wikimedia
The intention of coercing the community is clearly expressed in the WSPU's Seventh Annual Report, and, according to Annie Kenney, that of coercing Parliament was endorsed by Emmeline and Christabel Pankhurst themselves.	La intenció de coaccionar la comunitat s'expressa clarament en el setè informe anual de la WSPU i, segons Annie Kenney, la de coaccionar el Parlament va ser aprovada pels mateixos Emmeline i Christabel Pankhurst.	1	gpl-3	wikimedia
The question is therefore not whether the campaign was terrorist, or whether the WSPU (in 1912–14) can be called a terrorist organization, but whether its terrorism worked."[127] Bearman later published a further article in 2007 which also claims that the suffragette campaign was a terrorist one.[128]	La qüestió, per tant, no és si la campanya va ser terrorista o si la WSPU (el 1912-14) es pot anomenar organització terrorista, sinó si el seu terrorisme va funcionar ". [127] Bearman va publicar posteriorment un altre article el 2007 que també afirma que la campanya sufragista va ser terrorista. [5]	1	gpl-3	wikimedia
Fern Riddell has also highlighted that, as well as being actions that would be defined as terrorism today, suffragette bombing and arson attacks were considered terrorist attacks at the time.[1][2] Some feminist historians have also agreed that the campaign was a terrorist one, such as Cheryl Jorgensen-Earp, on the grounds that the WSPU were fighting a just war.[127] Other historians who have asserted that the campaign involved terrorism include Paula Bartley, Laura Mayhall and George Legg.[129][130][3]	Fern Riddell també ha destacat que, a més de ser accions que avui es definirien com a terrorisme, el bombardeig sufragista i els atacs incendiaris es consideraven atacs terroristes en aquell moment. [1] [2] Algunes historiadores feministes també han acordat que la campanya va ser terrorista, com Cheryl Jorgensen-Earp, basant-se que la WSPU estava lliurant una guerra justa . [127] Altres historiadors que han afirmat que la campanya va implicar terrorisme són Paula Bartley, Laura Mayhall i George Legg.	1	gpl-3	wikimedia
Feminist historian June Purvis has consistently objected to the characterisation of suffragette actions as terrorism, in part arguing that the WSPU leadership was not responsible for the actions of some of its members.[131] Arguing that the leadership of the WSPU emphasised that their followers were instructed not to endanger human life, she has asserted that suffragettes cannot be compared to modern-day terrorists.[118] She has further argued that the suffragettes did not kill or harm anyone.[1] However, Purvis's arguments remain controversial.	L' historiadora feminista June Purvis s'ha oposat constantment a la caracterització de les accions sufragistes com a terrorisme, en part argumentant que la direcció de la WSPU no era responsable de les accions d'alguns dels seus membres. [131] Argumentant que la direcció de la WSPU va emfatitzar que els seus seguidors van rebre instruccions de no posar en perill la vida humana, ha afirmat que les sufragistes no es poden comparar amb els terroristes actuals. [118] A més, ha argumentat que les sufragistes no van matar ni ferir ningú.	1	gpl-3	wikimedia
Fern Riddell has criticised claims that the suffragettes did not cause harm or intend to cause harm, stating: "The newspapers (and even the accounts of the militant suffragettes) prove that there were numerous instances where injuries occurred, and that personal risk, or even death, was great".[2] Rachel Monaghan has argued that the use of letter bombs by suffragettes can be seen to call into question whether the WSPU truly aimed to avoid endangering human life, while C. J. Bearman has criticised Purvis directly, claiming that it is inaccurate to state that the WSPU was not responsible for the actions of its paid members, and has called this assertion "grotesque".[24][132] Purvis maintains that those who support the assertion that the suffragettes committed acts of terror "seek to condemn these radical women who were campaigning for their democratic right to the parliamentary vote".[22]	Fern Riddell ha criticat les afirmacions que les sufragistes no van causar danys ni pretenien causar-los, afirmant: "Els diaris (i fins i tot els comptes de les sufragistes militants) demostren que hi va haver nombrosos casos en què es van produir lesions i que hi havia risc personal, o fins i tot la mort, va ser genial ". [2] Rachel Monaghan ha argumentat que es pot veure que l'ús de lletres bombes per part de sufragistes posa en dubte si la WSPU pretenia realment evitar posar en perill la vida humana, mentre que CJ Bearman ha criticat directament Purvis, afirmant que és inexacte afirmar que la WSPU no era responsable de les accions dels seus membres remunerats, i ha qualificat aquesta afirmació de "grotesc". [24] [132] Purvis sosté que aquells que donen suport a l'afirmació que les sufragistes van cometre actes de terror "tracten de condemnar aquestes dones radicals que estaven fent campanya pel seu dret democràtic al vot parlamentari".	1	gpl-3	wikimedia
The campaign in part provided the inspiration for later bombing and terrorist campaigns in Britain, such as those conducted by the Irish Republican Army (IRA).[96] The S-Plan of 1939 to 1940 utilised the tactic of undertaking incendiary attacks on pillar boxes, and also saw the planting of explosive devices.[96] The tactic of packing nuts and bolts into bombs to act as shrapnel, often regarded as a later twentieth-century IRA invention, was also first employed by the suffragettes.[38] Several suffragette bombings, such as the attempted bombing of Liverpool Street station in 1913, saw the use of this method.[38] The combination of high explosive bombs, incendiary devices and letter bombs used by suffragettes also provided the pattern for the IRA campaigns of the 1970s and 1980s.[133] Unknown to many, the first terrorist bomb to explode in Northern Ireland in the twentieth century was not detonated by the IRA but by the suffragettes at Lisburn Cathedral in August 1914.[133] Suffragette tactics also provided a template for more contemporary attacks in Britain.[2]	[96] La tàctica d'empaquetar femelles i cargols en bombes per actuar com a metralla, sovint considerada com una invenció IRA posterior del segle XX, també va ser emprada per primera vegada per les sufragistes. [38] Diversos bombardeigs sufragistes, com l'intent de bombardeig de l'estació de Liverpool Street el 1913, van veure l'ús d'aquest mètode. [38] La combinació de bombes explosives, artefactes incendiaris i bombes de lletra utilitzades per sufragistes també va proporcionar el patró per a les campanyes de l'IRA dels anys setanta i vuitanta.	1	gpl-3	wikimedia
Multiple suffrage societies had formed across Britain during the Victorian era, all campaigning for women's suffrage - with only certain men being able to vote in parliamentary elections at the time.[1] In the years leading up to the First World War, 'suffragettes' had become the popular name for members of a new organisation, the Women's Social and Political Union (WSPU).[2] Founded in 1903 by Emmeline Pankhurst and her daughters, the Union was willing to carry out forms of direct action to achieve women's suffrage.[2] This was indicated by the Union's adoption of the motto "deeds, not words".[2]	Emily Davison, la sufragista que més tard es va fer famosa després de ser assassinada pel cavall del rei a l' Epsom Derby de 1913, havia llançat diversos atacs únics a Londres el desembre de 1911, però aquests atacs eren poc freqüents en aquest moment. El 8 de desembre de 1911, Davison va intentar calar foc a l'ocupada oficina de correus de Fleet Street col·locant un drap ardent amarat de querosè i contingut en un sobre a l'edifici, però el foc previst no es va apoderar. Sis dies després, Davison va incendiar dues busties a la ciutat de Londres, abans de tornar a intentar incendiar una oficina de correus al carrer del Parlament, però va ser arrestada durant l'acte i empresonada.	1	gpl-3	wikimedia
29 January 1913: A number of letter bombs are sent to Chancellor David Lloyd George and Prime Minister Asquith, but they all explode or are discovered while in transit.[23] 6 February 1913: 5 Dundee postmen are burned when handling a suffragette letter bomb addressed to Asquith.[1][135][25] 19 February 1913: Suffragettes bomb Lloyd George's house, with two bombs being planted by Emily Davison.	29 de gener de 1913: S'envien diverses lletres de bombes al canceller David Lloyd George i al primer ministre Asquith, però totes exploten o són descobertes durant el trànsit. [23] 6 de febrer de 1913: 5 posters de Dundee són cremats quan manegen una carta bomba sufragista adreçada a Asquith. [1] [135] [25] 19 de febrer de 1913: les sufragistes bombardegen la casa de Lloyd George, amb dues bombes plantades per Emily Davison.	1	gpl-3	wikimedia
Only one bomb functions but significant damage is done to the building, although there are no injuries.[26] 22 February 1913: A postman is burned at Lewisham post office, south London, when handling a suffragette letter bomb.[136][137] 27 February 1913: A suffragette is arrested while trying to burn down the grounds of the All England Lawn Tennis Club at Wimbledon.[138] February–March 1913: Railway signal wires cut across Britain, endangering train journeys.[29][30] 3 April 1913: A bomb explodes next to a train line in Manchester while a passenger train is passing, which nearly kills the driver when his head is grazed by flying debris.[40] 4 April 1913: A bomb is discovered emitting smoke in the busy street outside the Bank of England and diffused.[37][38] 8 April 1913: Two bombs are left on the Waterloo to Kingston train line.	[2] [3] 27 de febrer de 1913: Una sufragània és arrestada mentre intenta cremar els terrenys del All England Lawn Tennis Club de Wimbledon . [138] Febrer-març de 1913: els cables de senyal ferroviari es tallen a tota la Gran Bretanya, posant en perill els viatges en tren. [29] [30] 3 d'abril de 1913: Una bomba esclata al costat d'una línia de tren a Manchester mentre passa un tren de passatgers, que gairebé mata el conductor quan el seu cap està pasturat per restes voladores.	1	gpl-3	wikimedia
One bomb is discovered early, but the other explodes as the train from Waterloo arrives as Kingston, causing a fire.	[40] 4 d'abril de 1913: Es descobreix una bomba que emet fum al carrer concorregut davant del Banc d'Anglaterra i es desactivada. [37] [38] 8 d'abril de 1913: Es planten dues bombes a la línia de tren de Waterloo a Kingston . Una bomba es descobreix aviat, però l'altra explota quan el tren de Waterloo arriba a Kingston i provoca un incendi.	1	gpl-3	wikimedia
The acts are claimed by the suffragettes.[140] 2 June 1913: Bomb discovered at the South Eastern District Post Office, London, containing enough nitroglycerine to blow up the entire building and kill the 200 people who worked there.[6] 18 June 1913: A bomb explodes on the Stratford-upon-Avon Canal in Yardley Wood, Birmingham, causing serious damage to the canal but failing to burst its banks.	[38] 10 de maig de 1913: Es descobreix una bomba a la sala d'espera de l'estació de Liverpool Street, a Londres, feta de cargols i femelles de ferro destinades a maximitzar els danys a la propietat i causar greus ferits a qualsevol persona que estigui a prop. [38] 14 de maig de 1913: es descobreixen tres bombes de nitroglicerina en un carruatge d'un tren de passatgers ple de gent que arriba de Waterloo a Kingston. [56] 14 de maig de 1913: s'envia una carta bomba al magistrat contra el sufragi femení Sir Henry Curtis-Bennett a Bow Street per intentar assassinar-lo, però la bomba és interceptada pels treballadors postals de Londres.	1	gpl-3	wikimedia
Since there was no lock for 11 miles, a breech would have emptied all of this section's water into the populated valley below.[67][68] 19 June 1913: A suffragette enters the racetrack during the race at the Ascot Gold Cup horse racing event brandishing a revolver and a suffragette flag.	[53] [54] 16 de maig de 1913: es descobreix una bomba a l' estació de metro de Westbourne Park abans que pugui explotar. [51] 27 de maig de 1913: Una bomba es llança des d'un tren exprés a la plataforma de l' estació de Reading i explota, però no hi ha ferits. [57] A principis de juny de 1913: es va iniciar una sèrie d'incendis a Bradford que van matar almenys 2 homes i diversos cavalls.	1	gpl-3	wikimedia
The leading horse collides with him, with the jockey of the horse being badly injured and Hewitt suffering serious head wounds.[70] 19 July 1913: A postman is seriously burned after letter boxes are filled with noxious substances across Birmingham.[7] 8 August 1913: A school is bombed and burned down in Sutton-in-Ashfield while David Lloyd George is visiting the town.[62][59] 18 December 1913: A wall at Holloway Prison is bombed.	[140] 2 de juny de 1913: es va descobrir una bomba a l'oficina de correus del sud-est del districte, a Londres, que contenia prou nitroglicerina per explotar tot l'edifici i matar les 200 persones que hi treballaven. [6] 18 de juny de 1913: una bomba esclata al canal Stratford-upon-Avon a Yardley Wood, Birmingham, causant greus danys al canal però sense aconseguir esclatar els seus marges. Com que no hi havia cap pany durant 11 quilòmetres, una bretxa hauria buidat tota l'aigua d'aquesta secció a la poblada vall inferior.	1	gpl-3	wikimedia
Many houses near the prison were damaged, showering some children with glass while they slept.	[67] [68] 19 de juny de 1913: una sufragista irromp a l'hipòdrom durant la cursa a l'esdeveniment de carreres de cavalls Ascot Gold Cup brandant un revòlver i una bandera sufragista. El cavall principal xoca amb elle, amb el jockey del cavall greument ferit i Hewitt patint ferides greus al cap. [70] 19 de juliol de 1913: un carter és greument ferit després que les bústies s'omplin de substàncies nocivesper tota Birmingham . [7] 8 d'agost de 1913: una escola és bombardejada i cremada a Sutton-in-Ashfield mentre David Lloyd George visita la ciutat.	1	gpl-3	wikimedia
One of the perpetrators of the attack was injured.[75] 20 December 1913: A large fire is started at Portsmouth dockyard, killing two sailors after it spreads uncontrollably through the industrial area.[8][77][78] 23 December 1913: Several postal workers are burned after letter bombs cause mail bags to ignite in Nottingham.[79]	Un dels autors de l'atac va resultar ferit. [75] 20 de desembre de 1913: S'inicia un gran incendi al pati del port de Portsmouth, que va matar dos mariners després que es propagés de manera incontrolada per la zona industrial. [8] [77] [78] 23 de desembre de 1913: Diversos treballadors postals són cremats després que les lletres bombes provoquin la inflamació de les bosses de correu a Nottingham .	1	gpl-3	wikimedia
7 January 1914: A dynamite bomb is thrown over the wall of the Harewood Barracks in Leeds, which is being used to train police officers.	7 de gener de 1914: Es llança una bomba de dinamita sobre la paret de la caserna de Harewood a Leeds, que s'utilitza per formar agents de policia. L'explosió fa ferir un home. [82] 4 de febrer de 1914: el castell d'Aberuchill és cremat pels sufragistes.	1	gpl-3	wikimedia
The explosion injures one man.[82] 4 February 1914: Aberuchill Castle is burned down by the suffragettes.	Els criats a l'interior escapen sense ser assassinats. [24] Març de 1914: la casa del ministre de l' Interior Reginald McKenna és cremada per sufragistes.	1	gpl-3	wikimedia
The servants inside narrowly escape without being killed.[24] March 1914: The home of Home Secretary Reginald McKenna is burned down by suffragettes.[21] 5 April 1914: A bomb explodes in St Martin-in-the-Fields church in Trafalgar Square, London, blowing out the windows and showering passers-by with broken glass.	[21] 5 d'abril de 1914: una bomba esclata a l' església de St Martin-in-the-Fields a Trafalgar Square, Londres, que bufa per les finestres i dutxa els vianants amb vidres trencats. L'explosió també provoca un incendi. [1] [84] [74] 17 d'abril de 1914: el moll Britannia, Great Yarmouth, és destruït després de ser bombardejat i cremat.	1	gpl-3	wikimedia
The explosion also starts a fire.[1][84][74] 17 April 1914: The Britannia Pier, Great Yarmouth is destroyed after being bombed and burned down.[81][2] 7 May 1914: An attempt to flood a populated area fails after a bomb is placed next to Penistone Reservoir in Upper Windleden.	[81] [2] 7 de maig de 1914: fracassa l'intent d'inundar una zona poblada després de col·locar una bomba al costat de l'embassament de Penistone, a l'Upper Windleden. Si hagués tingut èxit, l'atac hauria provocat que 138 milions de galons d'aigua s'abocessin a les poblades valls situades a sota. [46] [91] 11 de maig de 1914: es descobreix una bomba a l'església del Tabernacle Metropolità i es difon.	1	gpl-3	wikimedia
If successful, the attack would have led to 138 million gallons of water emptying into the populated valleys below.[46][91] 11 May 1914: A bomb is discovered at the Metropolitan Tabernacle church and diffused.[28][1] 11 June 1914: A bomb explodes at Westminster Abbey; damaging the Coronation Chair.[28][1][85] 13 June 1914: A second bomb is discovered before it can explode in St. Paul's Cathedral.[1] 11 July 1914: A guard is severely burned when a letter bomb ignites a carriage on a moving train in Salwick.	[1] [2] 11 de juny de 1914: una bomba esclata a l'abadia de Westminster ; danyant la cadira de coronació . [1] [2] [85] 13 de juny de 1914: es descobreix una segona bomba abans que pugui explotar a la catedral de Sant Pau . [2] 11 de juliol de 1914: un guàrdia es crema greument quan una carta bomba encén un carruatge en un tren en moviment a Salwick .	1	gpl-3	wikimedia
The guard is badly burned on his arms as he throws the burning letter bomb off the train to avoid further damage.[79]	El guàrdia es crema greument als braços quan llença la lletra bomba encesa del tren per evitar danys addicionals. [79]	1	gpl-3	wikimedia
List of suffragette bombings Women's Social and Political Union 1913 Epsom Derby Miles Cooper letter bomb campaign	Llista de bombardejos sufragistes Unió social i política de les dones 1913 Epsom Derby Campanya de lletres bomba de Miles Cooper	1	gpl-3	wikimedia
Frane Selak (born June 14, 1929)[1] is a Croatian man who is known for his luck and is often addressed as the world's most unlucky luckiest man.	Frane Selak (nascut el 14 de juny de 1929) és un home de nacionalitat croata conegut per la seva sort i sobreviure diversos accidents, se'l sol anomenar l'home desafortunat més afortunat del món.[1]	1	gpl-3	wikimedia
Selak's near death experiences began in January 1962 when he was riding a train through a cold, rainy canyon and the train flew off the tracks and crashed in a river.	Les experències properes a la mort de Selak van començar el 1962, quan mentre estava en un tren que va descarrilar en un canó fred i plujós i es va estavellar al riu.	1	gpl-3	wikimedia
An unknown person pulled Selak to safety, while 17 other passengers drowned.[2] Selak suffered a broken arm and hypothermia.[3] The next year, during his first and only plane ride, he was blown out of a malfunctioning plane door and landed in a haystack; the plane crashed, killing 19 people.[3][4][5][6] Three years after that, in 1966, a bus that he was riding in skidded off the road and into a river, drowning four passengers. Selak swam to shore with a few cuts and bruises.[3]	Un desconegut el va salvar mentre la resta de 17 passatgers va morir.[1] Selak en va sortir només amb un braç trencat i hipotèrmia.[2] L'any següent, mentre era al seu primer vol d'avió, una avaria en una porta de l'avió va fer que aquest d'estavellés matant els 19 passatgers, excepte en Selak que va caure en un paller.[2][3][4][5] Tres anys després, el 1966, va pujar en un autobús que va perdre el control en una carretera glaçada i va caure en un riu ofegant quatre dels passatgers, en Selak va nedar fins a la riba i en va sortir només amb uns quants talls i blaus.[2]	1	gpl-3	wikimedia
In 1970 his car caught fire as he was driving and he managed to escape before the fuel tank blew up.	El 1970 el seu cotxe es va encendre mentre el conduïa, però va poder saltar-ne abans que esclatés el dipòsit de gasolina.	1	gpl-3	wikimedia
Three years later, in another driving incident, the engine of his car was doused with hot oil from a malfunctioning fuel pump, causing flames to shoot through the air vents. Selak's hair was completely singed in this incident, but he was otherwise unharmed.	Tres anys més tard, en un altre incident de conducció, el motor del seu cotxe es va omplir d'oli calent d'una bomba de combustible avariada, causant flames que van sortir pels conductes de ventilació socarrimant els cabells d'en Selak, que a part d'això en va sortir il·lès.	1	gpl-3	wikimedia
In 1995, he was struck by a bus in Zagreb, but sustained only minor injuries.	El 1995, va ser atropellat per un autobús a Zagreb, però només va patir lesions menors.	1	gpl-3	wikimedia
In 1996 he eluded a head-on collision with a United Nations truck on a mountain curve by swerving into a guardrail, which gave way under the force of his car; he was ejected from the car when the door flew open, (he wasn't wearing a seatbelt) managed to hold onto a tree, and watched his car plummet down 90 metres (300 ft) into a gorge.[1][2]	El 1996 mentre conduïa per una carretera muntanyosa amb corbes va poder esquivar la col·lusió amb un camió de les Nacions Unides xocant amb la barrera de seguretat, que amb el pes del cotxe va cedir i el va fer precipitar a una gorja de 90 metres, en Selak no portava cinturó de seguretat, la porta es va obrir durant la caiguda i es va poder penjar d'un arbre.[1][2]	1	gpl-3	wikimedia
In 2003, two days after his 73rd birthday,[1] Selak won €900000 (US$1,110,000) (£702,920) in the lottery.[2][1] At the time of his win, he also married for the fifth time.[3] While he purchased two houses and a boat with his winnings,[2] in 2010 being generous he decided to give most of the remaining money away to relatives and friends after deciding to live a frugal lifestyle.[3]	El 2003, dos dies després del seu 73è aniversari, Selak va guanyar 90.0000 € a la loteria.[1][2][3] En aquella època també es va casar per cinquena vegada.[2] Es va comprar dues cases i una barca però el 2010 va decidir donar la majoria de diners que li quedaven a parent i amics i tenir un estil de vida més frugal.[1][2]	1	gpl-3	wikimedia
Rosario also owns and manages Arar Producciones Rurales SL, a Spanish company that cultivates legumes.[1][2]	Rosario també posseeix i dirigeix Arar Producciones Rurales SL, una empresa espanyola que conrea llegums.[1][2]	1	gpl-3	wikimedia
Rosario married Kyril, Prince of Preslav, the son of Tsar Simeon II of Bulgaria and Doña Margarita Gómez-Acebo y Cejuela, on 15 September 1989 in an Eastern Orthodox ceremony at St. Anne's Chapel in the Almudaina Palace in Palma de Mallorca.[1] The wedding was attended by senior members of the Spanish royal family including Juan Carlos I of Spain, Queen Sofía of Spain, Felipe, Prince of Asturias, Infanta Cristina of Spain, and Infanta Elena, Duchess of Lugo.[citation needed] She has three children: Princess Mafalda-Cecilia, Princess Olimpia, and Prince Tassilo.[2][13]	Rosario es va casar Kyril, Príncep de Preslav, el fill de Tsar Simeon II de Bulgària i Doña Margarita Gómez-Acebo y Cejuela, el 15 de setembre de 1989 en una cerimònia ortodoxa Oriental a la capella de Santa Aina al Palau de l'Almudaina de Palma.[1] Al casament varen assistir membres de la família reial espanyola com Joan Carles I d'Espanya, Reina Sofía d'Espanya, Felipe, Príncep d'Astúries, Infanta Cristina d'Espanya, i Infanta Elena, Ducs de Lugo. Té tres filles: Princess Mafalda-Cecilia, Princess Olimpia, i Prince Tassilo.[2][3]	1	gpl-3	wikimedia
Rosario and Prince Kyril separated in October 2009.[4][2][12] She has since been in a relationship with Albanian artist Anri Sala.[12][4] She resides in London.[16][17] While she and Prince Kyril are separated, they are not divorced, and she has made official appearances with him since the separation.[18][19][20] In 2010 she accompanied her estranged husband to the wedding of Victoria, Crown Princess of Sweden and Daniel Westling.[20]	Rosario i el Prince Kyril es varen separar l'octubre de 2009.[1][2][3]	1	gpl-3	wikimedia
María del Rosario Nadal y Fuster de Puigdórfila (born 22 October 1968), also known as the Princess of Preslav, is a Spanish consultant, art director, and former model.	María del Rosario Nadal y Fuster de Puigdórfila (nascuda el 22 d'octubre de 1968), també coneguda com la Princesa de Preslav, és una assessora espanyola, directora d'art i model.	1	gpl-3	wikimedia
A former muse for Valentino, she works as an independent adviser to private art collectors and serves as the deputy director of the Colección Jumex.	Va ser mussa del dissenyador Valentino, i treballa com a assessora independent per a col·leccionistes d'art privat i vicedirectora del museu Jumex de Ciutat de Mèxic.	1	gpl-3	wikimedia
She is a senior member of the Bulgarian royal family as the estranged wife of Kyril, Prince of Preslav, from whom she separated in 2009.	És membre de la família reial búlgara des del seu casament amb Kyril, Príncep de Preslav, de qui va separar dins 2009.	1	gpl-3	wikimedia
Rosario was born Doña María del Rosario Nadal y Fuster de Puigdórfila on 22 October 1968 in Palma de Mallorca to Doña Isabel Fuster de Puigdórfila y Villanova and Miguel Nadal y Bestard.[1] A member of the Spanish nobility by birth, she is the granddaughter of Joaquin de Puigdorfila y Zaforteza, 9th Count of Olocau.[2]	Rosario va néixer a Palma. Filla d'Isabel Fuster de Puigdórfila i Villanova i Miguel Nadal y Bestard.[1] Membre de la noblesa espanyola de naixement, és la néta de Joaquin de Puigdorfila i Zaforteza[2]	1	gpl-3	wikimedia
She was educated at the Colegio Madre Alberta.[3] She went on to study fine art at Richmond, The American International University in London.[2]	Va estudiar al Col·legi Madre Alberta.[1] de Palma. Va anar a estudiar Belles Arts al Richmond College de Londres. .[2]	1	gpl-3	wikimedia
In 1989 Rosario worked at Christie's and in London and Italian art galleries.	En el 1989 Rosario va treballar a Christie a Londres i a galeries d'art italià.	1	gpl-3	wikimedia
She later began working as a contemporary art consultant and independent adviser to private art collectors and established her own company, RSC Contemporary.[1][5]	Més tard va començar com a assessora d'art contemporani i assessora independent a col·leccionistes d'art privat i va establir la seva empresa pròpia, RSC Contemporani.[1][2]	1	gpl-3	wikimedia
In the 1990s Rosario served as a muse to the Italian designer Valentino Garavani and modeled in one of his advertisement campaigns.[6][7][8] She has been featured on the cover of Vanity Fair España and Vogue Spain.[9][10]	En el 1990s Rosario va servir com a musa al dissenyador italià Valentino Garavani i va ser model de les seves campanyes.[1][2][3] Ha estat portada de revistes com Vanity Fair a Espanya i Vogue Espanya.[4][5]	1	gpl-3	wikimedia
In the early 2000s she became the personal art adviser for Mexican businessman Eugenio López Alonso. In 2013 Rosario and Vicente Todolí launched the Jumex Museum in Mexico City as part of the Colección Jumex, for which she serves as the deputy director.[1][11] In her role at Jumex, she has procured works by Antoni Muntadas, Xabier Salaberría, Txomin Badiola, and Santiago Sierra and has worked in partnerships with the Barcelona Museum of Contemporary Art and Museo Nacional Centro de Arte Reina Sofía.[4]	A principis de l'any 2000 es va concertir en l'assessora d'art personal de Eugenio López Alonso, home de negocis mexicà . Dins 2013 Rosario i Vicente Todolí varen llançar el Jumex Museu dins Ciutat de Mèxic mentre part del Colección Jumex, de la que és vicedirectora.[1][2]	1	gpl-3	wikimedia
"Where Everybody Knows Your Name" is the theme song from the television sitcom Cheers.	"Where Everybody Knows Your Name" (On tothom sap el vostre nom en català) és el tema de la comèdia de situació de televisió Cheers.	1	gpl-3	wikimedia
The song was written by Gary Portnoy and Judy Hart Angelo, and performed by Portnoy in 1982.	La cançó va ser escrita per Gary Portnoy i Judy Hart Angelo i interpretada per Portnoy el 1982.	1	gpl-3	wikimedia
Shortly after the premiere of Cheers, Portnoy went back into the studio to record a longer version of the song that made the U.S. and British pop charts.	Poc després de l'estrena de Cheers, Portnoy va tornar a l'estudi per gravar una versió més llarga de la cançó que va arribar a les llistes de pop britàniques i estatunidenques.	1	gpl-3	wikimedia
After several months of mulling over possible outside singers, the producers eventually asked Gary Portnoy to record the vocal for the opening credits of their new series.	Després de diversos mesos de reflexió sobre possibles cantants externs, els productors finalment van demanar a Gary Portnoy que gravés la veu per l'opening de la seva nova sèrie.	1	gpl-3	wikimedia
(The chorus of the song is six of Portnoy’s vocals that he recorded one on top of the other to create the "group sound" of the hook.)	(El cor de la cançó són sis veus de Portnoy que va gravar una sobre l'altra per crear el "so de grup" del ganxo.)	1	gpl-3	wikimedia
It was also decided to maintain the simple feel of the New York demo in the TV version by keeping the number of instruments to a minimum.	També es va decidir mantenir la sensació senzilla de la demostració de Nova York a la versió televisiva, reduint al mínim el nombre d'instruments.	1	gpl-3	wikimedia
The finalized version of the Cheers theme song was recorded on August 13, 1982 at Paramount Pictures in Los Angeles, California.[2]	La versió finalitzada del tema Cheers es va gravar el 13 d'agost de 1982 a Paramount Pictures de Los Angeles, Califòrnia.[1]	1	gpl-3	wikimedia
The song received an Emmy Award nomination in 1983 for Outstanding Achievement in Music and Lyrics.[3] In a 2011 Readers Poll in Rolling Stone magazine, "Where Everybody Knows Your Name" was voted the best television theme of all time.	La cançó va rebre una nominació als premis Emmy el 1983 per "Outstanding Achievement in Music and Lyrics".[1] En una enquesta de Readers del 2011 a la revista Rolling Stone, "Where Everybody Knows Your Name" va ser elegit el millor tema televisiu de tots els temps.	1	gpl-3	wikimedia
